Year,Gov_agency_Cod,Sup_Gov_agency_Cod,Planned,Released,Gov_agency_Name,Sup_Gov_agency_Name,Paid_out
2018,36000,36000,"116.547.730.057,53","107.515.201.941,92",Ministerio da Saude - Unidades com vinculo direto,Ministerio da Saude,"106.236.146.819,69"
2018,36201,36000,"5.279.224.965,90","4.526.018.357,26",Fundacao Oswaldo Cruz,Ministerio da Saude,"4.211.825.293,98"
2018,36210,36000,"1.489.611.278,88","1.453.387.551,15",Hospital Nossa Senhora da Conceicao S.A.,Ministerio da Saude,"1.438.462.884,08"
2018,36211,36000,"3.081.817.131,90","2.344.649.839,41",Fundacao Nacional de Saude ,Ministerio da Saude,"2.195.677.441,49"
2018,36212,36000,"782.463.227,95","740.686.317,76",Agencia Nacional de Vigila¢ncia Sanitaria,Ministerio da Saude,"700.973.028,56"
2018,36213,36000,"310.553.684,40","288.547.119,52",Agencia Nacional de Saude Suplementar,Ministerio da Saude,"277.010.598,77"
2018,37000,37000,"1.040.242.468,50","995.989.895,03",Ministerio da Transparencia e Controladoria-Geral da Uniao - Unidades com vinculo direto,Ministerio da Transparencia e Controladoria-Geral da Uniao,"931.510.899,68"
2018,37201,25000,"112.783.890,60","108.568.478,02","Fundacao Jorge Duprat Figueiredo, de Seguranca e Medicina do Trabalho",Ministerio da Economia,"102.572.318,13"
2018,37202,25000,"69.444.298.918,33","69.277.305.814,43",Instituto Nacional do Seguro Social ,Ministerio da Economia,"66.415.745.283,30"
2018,37904,33000,"575.348.508.719,35","573.815.274.060,95",Fundo do Regime Geral da Previdencia Social,Ministerio da Previdencia Social,"540.654.427.263,39"
2018,38901,25000,"72.212.122.195,51","70.734.837.255,53",Fundo de Amparo ao Trabalhador,Ministerio da Economia,"70.153.822.586,19"
2018,39000,39000,"4.000.905.720,10","3.478.032.215,10","Ministerio dos Transportes, Portos e Aviacao Civil - Unidades com vinculo direto","Ministerio dos Transportes, Portos e Aviacao Civil","3.243.359.951,33"
2018,39250,39000,"609.059.273,69","503.612.213,56",Agencia Nacional de Transportes Terrestres,"Ministerio dos Transportes, Portos e Aviacao Civil","475.256.190,81"
2018,39252,39000,"8.430.700.764,88","6.080.833.647,79",Departamento Nacional de Infraestrutura de Transportes,"Ministerio dos Transportes, Portos e Aviacao Civil","5.993.029.919,10"
2018,39253,39000,"64.261.153,07","51.537.588,62",Empresa de Planejamento e Logistica S.A.,"Ministerio dos Transportes, Portos e Aviacao Civil","49.759.561,93"
2018,41231,24000,"579.597.650,02","498.401.614,73",Agencial Nacional de Telecomunicacoes,"Ministerio da Ciencia, Tecnologia, Inovacoes e Comunicacoes","472.469.331,45"
2018,41232,24000,"61.281,00","61.281,00",O Fundo de Universalizacao dos Servicos de Telecomunicacoes,"Ministerio da Ciencia, Tecnologia, Inovacoes e Comunicacoes","61.281,00"
2018,41903,24000,"207.948.549,05","207.803.313,78",Fundo para o Desenvolvimento Tecnologico das Telecomunicacoes ,"Ministerio da Ciencia, Tecnologia, Inovacoes e Comunicacoes","207.803.313,78"
2018,42207,55000,"166.805.118,52","145.221.083,30",Instituto Brasileiro de Museus,Ministerio da Cidadania,"139.932.957,09"
2018,44000,44000,"268.402.001,53","229.293.617,08",Ministerio do Meio Ambiente - Unidades com vinculo direto,Ministerio do Meio Ambiente,"219.484.503,67"
2018,44204,44000,"10.793.427,17","1.181.420,06",Fundo Nacional do Meio Ambiente,Ministerio do Meio Ambiente,"1.180.843,41"
2018,44205,53000,"340.404.319,96","309.414.673,58",Agencia Nacional de aÅguas,Ministerio do Desenvolvimento Regional,"303.049.188,39"
2018,44206,44000,"73.185.635,69","70.106.689,12",Instituto de Pesquisas Jardim Bota¢nico do Rio de Janeiro,Ministerio do Meio Ambiente,"66.591.306,41"
2018,44207,44000,"666.105.574,81","610.110.950,78",Instituto Chico Mendes de Conservacao da Biodiversidade,Ministerio do Meio Ambiente,"583.078.783,36"
2018,44208,22000,"26.647.193,09","15.291.088,47",Servico Florestal Brasileiro,"Ministerio da Agricultura, Pecuaria e Abastecimento","15.287.160,46"
2018,44902,44000,"394.698.266,00","392.582.919,00",Fundo Nacional sobre Mudanca no Clima,Ministerio do Meio Ambiente,"392.582.919,00"
2018,49001,22000,"264.397.884,00","264.397.884,00",Fundo de Terras e da Reforma Agraria,"Ministerio da Agricultura, Pecuaria e Abastecimento","264.397.884,00"
2018,49901,39000,"3.412.835.654,97","3.377.204.057,22",Departamento do Fundo da Marinha Mercante,"Ministerio dos Transportes, Portos e Aviacao Civil","3.377.204.057,22"
2018,52000,52000,"884.511.278,12","464.027.354,04",Ministerio da Defesa - Unidades com vinculo direto,Ministerio da Defesa,"445.094.461,01"
2018,52111,52000,"26.302.250.344,92","24.378.467.919,77",Comando da Aeronautica,Ministerio da Defesa,"22.929.859.125,99"
2018,52121,52000,"44.999.033.972,31","43.058.226.624,42",Comando do Exercito,Ministerio da Defesa,"40.482.480.622,51"
2018,52131,52000,"30.110.335.800,67","28.756.609.554,17",Comando da Marinha,Ministerio da Defesa,"26.824.201.313,36"
2018,52132,52000,0,0,Comando da Marinha - Fundo Naval,Ministerio da Defesa,0
2018,52133,52000,0,0,Fundo de Desenvolvimento do Ensino Profissional Maritimo,Ministerio da Defesa,0
2018,52211,52000,"4.162.228,57","4.019.980,17",Caixa de Financiamento Imobiliario da Aeronautica,Ministerio da Defesa,"3.915.659,71"
2018,52221,52000,"239.106.418,80","208.022.394,19",Industria de Material Belico do Brasil,Ministerio da Defesa,"201.267.921,73"
2018,52222,52000,"22.427.577,14","22.247.322,58",Fundacao Osorio,Ministerio da Defesa,"20.887.145,52"
2018,52233,52000,"352.410.559,13","334.824.021,47",Amazonia Azul Tecnologia de Defesa S.A.,Ministerio da Defesa,"318.000.353,39"
2018,52904,52000,"1.530.208.646,43","1.325.487.231,84",Fundo do Exercito,Ministerio da Defesa,"1.319.902.986,83"
2018,53000,53000,"11.330.576.311,78","6.734.653.028,03",Ministerio do Desenvolvimento Regional - Unidades com vinculo direto,Ministerio do Desenvolvimento Regional,"6.594.806.443,35"
2018,53202,53000,"290.258.645,66","48.583.916,57",Superintendencia do Desenvolvimento da Amazonia,Ministerio do Desenvolvimento Regional,"46.002.921,39"
2018,53203,53000,"93.263.580,21","48.442.608,81",Superintendencia do Desenvolvimento do Nordeste,Ministerio do Desenvolvimento Regional,"45.063.452,72"
2018,53207,53000,"220.930.728,56","24.254.047,28",Superintendencia de Desenvolvimento do Centro-Oeste,Ministerio do Desenvolvimento Regional,"23.384.337,96"
2018,53901,53000,"2.472.226.443,00","2.406.034.570,78",Fundo Constitucional de Financiamento do Norte,Ministerio do Desenvolvimento Regional,"2.406.034.570,78"
2018,53902,53000,"2.472.226.443,00","2.406.034.570,78",Fundo Constitucional de Financiamento do Centro-Oeste,Ministerio do Desenvolvimento Regional,"2.406.034.570,78"
2018,53903,53000,"7.416.679.319,00","7.218.103.712,57",Fundo Constitucional de Financiamento do Nordeste,Ministerio do Desenvolvimento Regional,"7.218.103.712,57"
2018,54000,54000,"1.108.053.869,13","135.598.662,14",Ministerio do Turismo - Unidades com vinculo direto,Ministerio do Turismo,"133.283.197,78"
2018,54901,54000,"286.483.770,99","206.194.078,60",Fundo Geral de Turismo,Ministerio do Turismo,"206.194.078,60"
2018,55000,55000,"32.362.582.596,90","30.865.671.522,37",Ministerio da Cidadania - Unidades com vinculo direto,Ministerio da Cidadania,"30.835.607.491,12"
2018,55001,55000,"2.926.644.289,24","2.781.131.277,86",Fundo Nacional de Assistencia Social,Ministerio da Cidadania,"2.752.725.631,22"
2018,56901,39000,"100.511.950,66","92.325.873,89",Fundo Nacional de Seguranca e Educacao de Tra¢nsito,"Ministerio dos Transportes, Portos e Aviacao Civil","92.325.873,89"
2018,56902,53000,"18.300.660,98","5.662.424,39",Fundo Nacional de Habitacao de Interesse Social,Ministerio do Desenvolvimento Regional,"5.662.424,39"
2018,60000,20000,"1.546.609,66","1.445.915,42",Gabinete da Vice-Presidencia da Republica,Presidencia da Republica,"1.407.168,66"
2018,61201,25000,"382.374.527,18","373.879.344,26",Instituto de Pesquisa Economica Aplicada,Ministerio da Economia,"353.745.820,59"
2018,62201,39000,"557.252.971,14","514.891.651,56",Agencia Nacional de Aviacao Civil,"Ministerio dos Transportes, Portos e Aviacao Civil","487.539.756,33"
2018,62901,39000,"1.187.684.788,99","1.091.743.364,26",Fundo Nacional de Aviacao Civil,"Ministerio dos Transportes, Portos e Aviacao Civil","1.091.743.364,26"
2018,63000,63000,"3.921.367.850,02","3.715.127.475,46",Advocacia-Geral da Uniao - Unidades com vinculo direto,Advocacia-Geral da Uniao,"3.495.869.006,76"
2018,64000,20000,"342,04","342,04",Secretaria de Direitos Humanos,Presidencia da Republica,"342,04"
2018,67000,20000,0,0,Secretaria de Politicas de Promocao da Igualdade Racial,Presidencia da Republica,0
2018,68201,39000,"155.176.021,32","147.425.392,64",Agencia Nacional de Transportes Aquaviarios,"Ministerio dos Transportes, Portos e Aviacao Civil","139.550.480,06"
2018,74917,53000,"350.433.904,78",0,Fundo de Desenvolvimento da Amazonia,Ministerio do Desenvolvimento Regional,0
2018,74918,53000,"173.866.659,88",0,Fundo de Desenvolvimento do Nordeste,Ministerio do Desenvolvimento Regional,0
2018,74919,53000,0,0,Fundo de Desenvolvimento do Centro-Oeste,Ministerio do Desenvolvimento Regional,0
